,age,age_onset,birthplace,filename,native_language,sex,speakerid,country,file_missing?,Unnamed: 9,Unnamed: 10,Unnamed: 11,pathExists,mfcc
99,19,6.0,"sharjah, united arab emirates",./archive/recordings/recordings/arabic4.mp3,Arabic,0,18,United Arab Emirates,False,,,,True,"[-437.4336, -422.5606, -422.2685, -417.66583, -424.06204, -424.0456, -423.7944, -426.00092, -424.40744, -422.49594, -423.13962, -423.45312, -423.1913, -428.91895, -432.1989, -431.02408, -423.3871, -428.0885, -425.42804, -417.95743]"
100,19,13.0,"jiddah, saudi arabia",./archive/recordings/recordings/arabic40.mp3,Arabic,0,1420,Saudi Arabia,False,,,,True,"[-506.88376, -460.96732, -438.4756, -428.8467, -432.00943, -434.215, -438.59656, -431.11484, -422.13052, -434.1115, -440.57248, -443.00394, -440.70584, -424.58395, -397.10736, -382.133, -375.9454, -369.6176, -362.5785, -346.26624]"
101,25,7.0,"riyadh, saudi arabia",./archive/recordings/recordings/arabic41.mp3,Arabic,0,1421,Saudi Arabia,False,,,,True,"[-395.06683, -372.31805, -367.60632, -374.61063, -381.36197, -383.15225, -385.53668, -379.99817, -381.63412, -411.16257, -486.29446, -550.9156, -554.18134, -554.18134, -554.18134, -554.18134, -554.18134, -554.18134, -554.18134, -554.18134]"
102,21,13.0,"jiddah, saudi arabia",./archive/recordings/recordings/arabic42.mp3,Arabic,0,1422,Saudi Arabia,False,,,,True,"[-458.9987, -433.50583, -435.47794, -439.15094, -446.8024, -454.53232, -454.06253, -449.09756, -444.03568, -448.54816, -439.91934, -442.45282, -446.74396, -450.89352, -459.94412, -464.20242, -462.8744, -457.3401, -455.08856, -453.01584]"
103,29,8.0,"beirut, lebanon",./archive/recordings/recordings/arabic43.mp3,Arabic,1,1426,Lebanon,False,,,,True,"[-442.25757, -420.36362, -418.8425, -424.56186, -426.6428, -429.94012, -421.7046, -425.09943, -434.40836, -425.52222, -421.71918, -426.68295, -422.90915, -420.88022, -421.78073, -421.94067, -419.7378, -417.0272, -403.2139, -377.9046]"
104,29,7.0,"jiddah, saudi arabia",./archive/recordings/recordings/arabic44.mp3,Arabic,1,1455,Saudi Arabia,False,,,,True,"[-423.33673, -396.8415, -391.93, -390.4595, -393.1933, -394.9131, -393.61996, -393.05374, -377.16916, -353.68237, -367.53882, -375.07538, -366.7604, -368.39133, -376.74838, -375.87668, -368.85034, -365.7762, -370.19815, -367.48904]"
105,32,12.0,"fort collins, colorado, usa",./archive/recordings/recordings/arabic45.mp3,Arabic,1,1456,Usa,False,,,,True,"[-418.0291, -394.53287, -395.8197, -394.58145, -387.10867, -384.80704, -385.68497, -387.61932, -391.60345, -387.9795, -388.15527, -389.50604, -389.22076, -386.0538, -393.19913, -396.15744, -397.6819, -397.85486, -398.25095, -404.3469]"
106,28,13.0,"jiddah, saudi arabia",./archive/recordings/recordings/arabic46.mp3,Arabic,0,1457,Saudi Arabia,False,,,,True,"[-391.27945, -373.05994, -381.72122, -386.80185, -390.36996, -389.41437, -386.41504, -380.25464, -381.5414, -378.47665, -386.46765, -389.83957, -395.01105, -399.68924, -398.2536, -403.06647, -403.97607, -405.4937, -399.8279, -403.9925]"
107,39,16.0,"jiddah, saudi arabia",./archive/recordings/recordings/arabic47.mp3,Arabic,0,1458,Saudi Arabia,False,,,,True,"[-403.62228, -376.23483, -388.88312, -404.1342, -402.07547, -398.37775, -396.3266, -379.80853, -381.46014, -393.3303, -398.6065, -401.02667, -398.14426, -395.657, -399.37213, -398.8638, -405.21216, -400.5834, -398.6141, -398.2054]"
108,29,12.0,"mecca, saudi arabia",./archive/recordings/recordings/arabic48.mp3,Arabic,0,1459,Saudi Arabia,False,,,,True,"[-413.36984, -393.04718, -393.95416, -399.70294, -403.78894, -404.9371, -405.52487, -404.16977, -398.95425, -397.2688, -401.35275, -400.34695, -402.4311, -400.65515, -398.65506, -399.25137, -410.72598, -412.83914, -406.46692, -400.81915]"
109,26,8.0,"medina, saudi arabia",./archive/recordings/recordings/arabic49.mp3,Arabic,0,1460,Saudi Arabia,False,,,,True,"[-408.34854, -378.597, -374.5578, -371.7416, -367.514, -356.51123, -350.03943, -348.85764, -344.10434, -349.7027, -342.61664, -338.9368, -337.13486, -336.88913, -340.71417, -343.2027, -338.67792, -339.1964, -341.7464, -340.6156]"
110,19,15.0,"casablanca, morocco",./archive/recordings/recordings/arabic5.mp3,Arabic,1,19,Morocco,False,,,,True,"[-476.3528, -442.52118, -439.9671, -444.64194, -442.42874, -437.5156, -442.14777, -445.35965, -445.58716, -439.40625, -435.86362, -445.3582, -451.4829, -446.80215, -438.52783, -422.5107, -429.5915, -429.52463, -427.6159, -424.2898]"
111,36,22.0,"jiddah, saudi arabia",./archive/recordings/recordings/arabic50.mp3,Arabic,0,1461,Saudi Arabia,False,,,,True,"[-423.1325, -402.62842, -402.2338, -402.6161, -406.36517, -411.16672, -414.67108, -413.39377, -408.00156, -400.23193, -400.1179, -400.71606, -401.5049, -404.66885, -406.32855, -401.1502, -398.5106, -403.23514, -401.15137, -395.6533]"
112,23,12.0,"jiddah, saudi arabia",./archive/recordings/recordings/arabic51.mp3,Arabic,0,1486,Saudi Arabia,False,,,,True,"[-492.46887, -471.3228, -468.9825, -464.87424, -466.59042, -468.4433, -458.9948, -442.70465, -440.85242, -444.32864, -451.3786, -456.09363, -450.72382, -453.12625, -458.76434, -463.37222, -466.27463, -472.23795, -471.35178, -469.48953]"
113,21,9.0,"jiddah, saudi arabia",./archive/recordings/recordings/arabic52.mp3,Arabic,1,1487,Saudi Arabia,False,,,,True,"[-455.94916, -424.90338, -422.3915, -426.74432, -430.58987, -436.9931, -435.17188, -438.84274, -443.83588, -451.459, -455.95715, -458.07227, -451.3365, -442.14233, -444.9976, -453.5164, -458.53482, -461.78113, -461.72543, -467.69205]"
114,36,17.0,"rabat, morocco",./archive/recordings/recordings/arabic53.mp3,Arabic,0,1526,Morocco,False,,,,True,"[-508.75952, -405.6024, -368.0047, -370.41183, -381.22333, -381.18027, -380.52045, -389.14444, -403.81537, -413.92654, -411.07056, -400.1112, -389.79916, -367.79996, -320.93304, -306.9688, -336.82803, -371.79202, -401.326, -421.17953]"
115,22,7.0,"baghdad, iraq",./archive/recordings/recordings/arabic54.mp3,Arabic,0,1565,Iraq,False,,,,True,"[-412.17062, -384.71365, -385.71915, -389.4702, -386.876, -387.82364, -383.9937, -380.26776, -385.82706, -386.76028, -382.6865, -385.89407, -395.58096, -394.5238, -389.76724, -390.1257, -392.38824, -390.7626, -389.5274, -388.2721]"
116,70,33.0,"beirut, lebanon",./archive/recordings/recordings/arabic55.mp3,Arabic,0,1569,Lebanon,False,,,,True,"[-503.77655, -479.27267, -473.8977, -470.12424, -465.3429, -465.5434, -464.20367, -466.62582, -472.305, -473.49274, -469.4966, -468.1057, -465.92984, -469.33572, -468.96777, -470.73718, -475.63724, -478.49466, -478.83984, -478.37866]"
117,43,12.0,"ain defla, algeria",./archive/recordings/recordings/arabic56.mp3,Arabic,0,1677,Algeria,False,,,,True,"[-513.7263, -499.74878, -500.1725, -499.95786, -502.80383, -507.62476, -505.67645, -504.30594, -500.45172, -501.0844, -494.5334, -495.18695, -501.37045, -499.48038, -505.83606, -508.53186, -506.86893, -505.01587, -505.10626, -503.60092]"
118,28,17.0,"beirut, lebanon",./archive/recordings/recordings/arabic57.mp3,Arabic,1,1699,Lebanon,False,,,,True,"[-592.2558, -593.9119, -594.62537, -594.56793, -594.57245, -594.5722, -594.5381, -594.54517, -594.5695, -594.56824, -594.56506, -594.56555, -594.5654, -594.5657, -594.56226, -594.5714, -594.56885, -594.5635, -594.5694, -594.5592]"
119,34,9.0,"baghdad, iraq",./archive/recordings/recordings/arabic58.mp3,Arabic,0,1700,Iraq,False,,,,True,"[-485.99655, -476.5858, -473.9215, -462.30365, -448.59485, -448.05063, -446.455, -426.5549, -394.10776, -364.03775, -358.19547, -369.42737, -369.40002, -365.67157, -378.7134, -392.76627, -395.05206, -397.42947, -397.9946, -405.06808]"
120,55,9.0,"irbid, jordan",./archive/recordings/recordings/arabic59.mp3,Arabic,0,1702,Jordan,False,,,,True,"[-449.13144, -431.92865, -433.88785, -435.54825, -440.65103, -442.81827, -447.1658, -452.6686, -459.26978, -469.82086, -481.08258, -490.5366, -505.75595, -511.38, -510.37064, -511.96344, -521.78687, -532.8858, -540.67163, -548.19617]"
121,21,14.5,"sanaa, yemen",./archive/recordings/recordings/arabic6.mp3,Arabic,0,20,Yemen,False,,,,True,"[-570.19745, -570.19745, -570.19745, -570.19745, -570.19745, -570.19745, -570.19745, -570.19745, -570.19745, -570.19745, -570.19745, -570.19745, -570.19745, -570.19745, -570.19745, -570.19745, -570.19745, -570.19745, -570.19745, -570.19745]"
122,60,14.0,"cairo, egypt",./archive/recordings/recordings/arabic60.mp3,Arabic,0,1711,Egypt,False,,,,True,"[-621.3334, -621.3334, -621.3334, -621.3334, -595.7555, -573.6195, -553.1313, -548.46857, -552.3733, -554.945, -544.8669, -460.93616, -379.28668, -370.3706, -415.6123, -429.61993, -451.11917, -472.41516, -492.6863, -512.3346]"
123,20,7.0,"manama, bahrain",./archive/recordings/recordings/arabic61.mp3,Arabic,0,1753,Bahrain,False,,,,True,"[-576.6081, -576.6081, -576.6081, -576.6081, -576.6081, -576.6081, -576.6081, -576.6081, -576.6081, -576.6081, -576.6081, -576.6081, -576.6081, -576.6081, -576.6081, -576.6081, -576.6081, -576.6081, -576.6081, -576.6081]"
124,19,18.0,"ad dammam, saudi arabia",./archive/recordings/recordings/arabic62.mp3,Arabic,0,1768,Saudi Arabia,False,,,,True,"[-496.4644, -460.14212, -460.4067, -468.80988, -466.89508, -461.02386, -453.0495, -461.53653, -469.81915, -478.10107, -483.61166, -483.57956, -487.16324, -484.75812, -485.4508, -493.52817, -493.25217, -497.6149, -501.84055, -501.71634]"
125,28,10.0,"bani walid, libya",./archive/recordings/recordings/arabic63.mp3,Arabic,1,1769,Libya,False,,,,True,"[-485.83173, -480.21906, -463.5665, -464.5859, -475.55734, -474.27676, -469.96472, -436.85767, -448.162, -478.16785, -477.53134, -477.9941, -480.01056, -477.6993, -478.92493, -475.4929, -481.48877, -477.2175, -473.401, -474.17517]"
126,23,6.0,"riyadh, saudi arabia",./archive/recordings/recordings/arabic64.mp3,Arabic,0,1777,Saudi Arabia,False,,,,True,"[-472.9711, -447.2617, -441.19437, -440.65338, -443.69086, -446.58902, -439.9066, -438.20905, -439.47913, -441.7842, -443.71243, -449.19012, -442.54932, -441.63672, -445.32584, -448.12793, -448.74548, -449.8773, -445.4966, -443.31848]"
127,32,10.0,"samail, oman",./archive/recordings/recordings/arabic65.mp3,Arabic,1,1778,Oman,False,,,,True,"[-495.7742, -478.45233, -476.5057, -473.25528, -476.47794, -480.02606, -480.1017, -484.5145, -480.7821, -474.69092, -473.60782, -474.02386, -473.41187, -474.95456, -475.12988, -471.22293, -471.83136, -471.38217, -470.95203, -472.6476]"
128,50,14.0,"medina, saudi arabia",./archive/recordings/recordings/arabic66.mp3,Arabic,0,1784,Saudi Arabia,False,,,,True,"[-499.6689, -475.0335, -477.74466, -484.84167, -484.10825, -484.78702, -486.6116, -476.45462, -472.73297, -469.61783, -468.64822, -466.03955, -465.8243, -465.06848, -464.85696, -456.5524, -444.91205, -436.31937, -425.2978, -416.86905]"
129,43,22.0,"nasriah, iraq",./archive/recordings/recordings/arabic67.mp3,Arabic,0,1785,Iraq,False,,,,True,"[-599.89905, -586.8168, -588.18604, -591.88116, -593.0626, -591.26807, -576.4149, -552.97986, -529.247, -512.5468, -503.3004, -497.43787, -468.0465, -453.9657, -474.93192, -468.48608, -456.45694, -448.91574, -449.00525, -445.83057]"
130,20,6.0,"london, uk",./archive/recordings/recordings/arabic68.mp3,Arabic,0,1805,Uk,False,,,,True,"[-444.7779, -414.10806, -410.08405, -406.9604, -415.02856, -423.0241, -417.42276, -411.24826, -423.18756, -425.94742, -420.78775, -413.8268, -409.7103, -413.5659, -414.96036, -419.71176, -420.86, -419.78598, -420.7221, -420.911]"
131,55,15.0,"kerma, sudan",./archive/recordings/recordings/arabic69.mp3,Arabic,1,1810,Sudan,False,,,,True,"[-504.71234, -459.668, -430.86206, -429.7324, -429.54062, -432.5687, -437.75882, -435.6129, -440.4129, -440.85126, -436.53732, -440.4646, -437.5077, -438.17093, -436.80566, -435.98593, -435.13092, -427.03577, -426.95325, -424.47308]"
132,18,15.0,"casablanca, morocco",./archive/recordings/recordings/arabic7.mp3,Arabic,1,21,Morocco,False,,,,True,"[-567.3103, -567.3103, -567.3103, -567.3103, -567.3103, -567.3103, -567.3103, -567.3103, -567.3103, -567.3103, -567.3103, -567.3103, -567.3103, -567.3103, -567.3103, -567.3103, -567.3103, -567.3103, -567.3103, -567.3103]"
133,47,16.0,"casablanca, morocco",./archive/recordings/recordings/arabic70.mp3,Arabic,0,1827,Morocco,False,,,,True,"[-537.22485, -537.22485, -537.22485, -537.22485, -537.22485, -537.22485, -537.22485, -537.22485, -537.22485, -537.22485, -537.22485, -537.22485, -537.22485, -537.22485, -537.22485, -537.22485, -537.22485, -537.22485, -537.22485, -537.22485]"
134,29,21.0,"kuwait city, kuwait",./archive/recordings/recordings/arabic71.mp3,Arabic,1,1828,Kuwait,False,,,,True,"[-468.2257, -375.07278, -330.5497, -335.04236, -334.22632, -330.81168, -359.37997, -375.53412, -372.85532, -359.52252, -361.71573, -356.14142, -366.89835, -373.3313, -382.23022, -397.65314, -405.25604, -404.95285, -403.82455, -397.96863]"
135,20,11.0,"baghdad, iraq",./archive/recordings/recordings/arabic72.mp3,Arabic,1,1832,Iraq,False,,,,True,"[-548.9635, -549.381, -549.5958, -549.6515, -549.66534, -549.70013, -549.67725, -549.6744, -549.67554, -549.67426, -549.6975, -549.6689, -549.6691, -549.6605, -549.6667, -549.6685, -549.6542, -549.67175, -549.69525, -549.66583]"
136,47,7.0,"nazareth, israel",./archive/recordings/recordings/arabic73.mp3,Arabic,1,1841,Israel,False,,,,True,"[-371.78995, -437.68622, -604.3671, -513.67474, -385.56317, -394.71896, -523.69415, -550.9189, -551.1314, -549.53705, -550.98846, -554.1573, -546.20056, -555.7666, -559.8964, -550.0839, -544.04785, -539.4451, -534.10333, -539.74713]"
137,18,4.0,"alexandria, egypt",./archive/recordings/recordings/arabic74.mp3,Arabic,0,1870,Egypt,False,,,,True,"[-497.52075, -494.96182, -499.48038, -498.82364, -501.51404, -501.1122, -499.59894, -475.5174, -457.38342, -452.1477, -448.44998, -446.11563, -449.99356, -454.69107, -456.20712, -454.6855, -452.08075, -450.12158, -457.1178, -454.33682]"
138,26,2.0,"riyadh, saudi arabia",./archive/recordings/recordings/arabic75.mp3,Arabic,1,1885,Saudi Arabia,False,,,,True,"[-568.637, -537.04266, -532.73566, -539.36163, -544.3, -537.86835, -534.2939, -530.65076, -532.7053, -537.96875, -535.416, -529.59033, -529.93207, -527.27313, -527.2576, -527.9345, -534.39905, -543.0413, -543.1847, -534.3173]"
139,25,4.0,"jiddah, saudi arabia",./archive/recordings/recordings/arabic76.mp3,Arabic,0,1892,Saudi Arabia,False,,,,True,"[-488.61862, -462.72632, -459.81158, -463.74457, -477.1254, -487.6788, -490.0716, -491.65665, -506.4736, -517.5772, -516.9446, -524.8254, -525.06036, -528.2045, -535.3895, -547.9996, -555.7478, -557.8011, -559.3318, -559.7591]"
140,18,4.0,"ad dammam, saudi arabia",./archive/recordings/recordings/arabic77.mp3,Arabic,1,1894,Saudi Arabia,False,,,,True,"[-472.7736, -429.01782, -427.99976, -441.79742, -445.63733, -441.43317, -435.35748, -390.218, -371.06506, -403.72702, -414.83646, -410.10294, -408.89337, -410.02206, -413.13422, -411.5938, -394.50534, -387.0745, -378.8603, -368.81616]"
141,19,3.0,"washington, district of columbia, usa",./archive/recordings/recordings/arabic78.mp3,Arabic,1,1897,Usa,False,,,,True,"[-557.5664, -526.79126, -477.8697, -477.96176, -519.9489, -529.03766, -527.46783, -529.05304, -532.52625, -532.1578, -536.5917, -541.1726, -538.4912, -540.7249, -541.66345, -541.8009, -536.3926, -535.86633, -533.42883, -531.11346]"
142,24,13.0,"medina, saudi arabia",./archive/recordings/recordings/arabic79.mp3,Arabic,1,1899,Saudi Arabia,False,,,,True,"[-392.51056, -374.14658, -380.23172, -394.3826, -411.82443, -413.6173, -418.8408, -425.1467, -419.91248, -420.1152, -417.4668, -418.7167, -418.09897, -429.42908, -430.38382, -433.91394, -436.61145, -441.6202, -452.42935, -451.10562]"
143,21,17.0,"casablanca, morocco",./archive/recordings/recordings/arabic8.mp3,Arabic,0,22,Morocco,False,,,,True,"[-565.6999, -565.6999, -565.6999, -565.6999, -565.6999, -565.6999, -565.6999, -565.6999, -565.6999, -565.6999, -565.6999, -565.6999, -565.6999, -565.6999, -565.6999, -565.6999, -565.6999, -565.6999, -565.6999, -565.6999]"
144,25,11.0,"najran, saudi arabia",./archive/recordings/recordings/arabic80.mp3,Arabic,0,1901,Saudi Arabia,False,,,,True,"[-539.3542, -518.63544, -520.13135, -524.1088, -524.22595, -522.67896, -519.80273, -519.724, -524.49036, -525.4597, -526.1031, -497.55307, -451.52133, -437.90158, -454.6011, -464.40628, -473.74506, -493.64365, -500.3087, -506.41913]"
145,22,17.0,"riyadh, saudi arabia",./archive/recordings/recordings/arabic81.mp3,Arabic,0,1914,Saudi Arabia,False,,,,True,"[-550.9773, -550.9773, -540.8953, -521.57715, -512.99084, -507.21307, -496.83322, -484.95267, -481.7487, -478.16568, -476.48648, -477.9813, -474.27545, -472.3377, -468.1869, -467.0101, -470.2354, -471.12735, -472.7965, -476.60757]"
146,42,12.0,"damascus, syria",./archive/recordings/recordings/arabic82.mp3,Arabic,0,1917,Syria,False,,,,True,"[-608.4223, -600.5177, -601.166, -606.40283, -605.99945, -604.8189, -606.88715, -608.2426, -604.05756, -606.3323, -610.74054, -610.4486, -607.22095, -604.3585, -603.90546, -605.0014, -596.6101, -596.4386, -602.0512, -604.5415]"
147,22,21.0,"riyadh, saudi arabia",./archive/recordings/recordings/arabic83.mp3,Arabic,0,1920,Saudi Arabia,False,,,,True,"[-400.97305, -390.9935, -385.9119, -411.08893, -434.66238, -447.96674, -454.46216, -457.22333, -461.9906, -469.9569, -486.6806, -494.59183, -499.27383, -491.296, -482.05618, -463.72894, -436.09555, -425.80728, -431.693, -439.23505]"
148,26,12.0,"medina, saudi arabia",./archive/recordings/recordings/arabic84.mp3,Arabic,1,1927,Saudi Arabia,False,,,,True,"[-409.36893, -383.03598, -372.97992, -368.56595, -376.09866, -376.95847, -378.28537, -380.13638, -365.7784, -358.15195, -363.521, -348.30792, -364.12234, -409.1275, -421.35397, -413.14786, -409.39575, -421.8264, -431.03717, -394.60803]"
149,24,14.0,"ad dammam, saudi arabia",./archive/recordings/recordings/arabic85.mp3,Arabic,1,1963,Saudi Arabia,False,,,,True,"[-474.44653, -456.24866, -466.71588, -464.91373, -434.26114, -430.03317, -451.8212, -471.0941, -485.64572, -499.7403, -498.14645, -502.9447, -510.65295, -505.68646, -496.39032, -388.50204, -349.50656, -374.64966, -434.9803, -485.6609]"
150,28,3.0,"cairo, egypt",./archive/recordings/recordings/arabic86.mp3,Arabic,0,1964,Egypt,False,,,,True,"[-500.5841, -500.5841, -500.5841, -500.5841, -500.5841, -500.5841, -500.5841, -500.5841, -500.5841, -500.5841, -500.5841, -500.5841, -500.5841, -500.5841, -500.5841, -500.5841, -500.5841, -500.5841, -500.5841, -500.5841]"
151,49,10.0,"kuwait city, kuwait",./archive/recordings/recordings/arabic87.mp3,Arabic,1,2005,Kuwait,False,,,,True,"[-533.4418, -517.8016, -517.0349, -508.79306, -506.47516, -504.54367, -511.2582, -513.4538, -512.4086, -511.51126, -516.80646, -521.305, -519.66425, -517.1866, -515.30615, -517.9085, -522.64624, -523.9799, -521.10254, -520.5706]"
152,19,4.0,"beirut, lebanon",./archive/recordings/recordings/arabic88.mp3,Arabic,1,2008,Lebanon,False,,,,True,"[-438.4396, -423.0326, -425.46353, -425.30746, -427.4797, -428.79544, -430.54913, -438.1264, -436.7095, -434.3803, -437.9961, -446.42157, -444.92673, -439.58405, -438.7764, -436.36978, -435.88104, -437.4305, -440.36987, -441.6525]"
153,35,19.0,"baghdad, iraq",./archive/recordings/recordings/arabic89.mp3,Arabic,1,2022,Iraq,False,,,,True,"[-439.05228, -423.40094, -423.79095, -424.06717, -428.25916, -429.51645, -434.84012, -437.995, -435.52942, -431.2861, -431.00107, -434.99463, -439.4993, -440.84354, -438.861, -436.29697, -439.91092, -437.86166, -439.84036, -439.19073]"
154,28,4.0,"jerusalem, israel",./archive/recordings/recordings/arabic9.mp3,Arabic,1,23,Israel,False,,,,True,"[-667.99725, -671.96844, -674.2072, -674.2172, -674.268, -674.2293, -674.21246, -674.211, -674.21796, -674.2287, -674.19574, -674.1033, -674.1988, -674.2678, -674.2185, -674.2477, -674.2639, -674.1991, -674.10474, -674.2468]"
